Thu Dec  9 10:58:27 2021    cProfile_output

         15254792 function calls (14983050 primitive calls) in 20.212 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 alias.py:117(InvalidAliasError)
        1    0.000    0.000    0.000    0.000 displayhook.py:314(CapturingDisplayHook)
        1    0.000    0.000    0.000    0.000 formatters.py:217(FormatterWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:137(_automodule)
        1    0.000    0.000    0.000    0.000 inputtransformer2.py:50(PromptStripper)
        1    0.000    0.000    0.000    0.000 inputtransformer2.py:364(EscapedCommand)
        1    0.000    0.000    0.000    0.000 interactiveshell.py:105(ProvisionalWarning)
        1    0.000    0.000    0.000    0.000 interactiveshell.py:255(SpaceInInput)
        1    0.000    0.000    0.000    0.000 interactiveshell.py:3698(InteractiveShellABC)
        1    0.000    0.000    0.000    0.000 lexer.py:39(LexerMeta)
        1    0.000    0.000    0.000    0.000 lexer.py:209(DelegatingLexer)
        1    0.000    0.000    0.000    0.000 lexer.py:248(include)
        1    0.000    0.000    0.000    0.000 lexer.py:265(combined)
        2    0.000    0.000    0.000    0.000 lexer.py:339(using)
        1    0.000    0.000    0.000    0.000 lexer.py:389(default)
        1    0.000    0.000    0.000    0.000 lexer.py:401(words)
        1    0.000    0.000    0.000    0.000 lexer.py:679(LexerContext)
        1    0.000    0.000    0.000    0.000 lexer.py:695(ExtendedRegexLexer)
        1    0.000    0.000    0.000    0.000 lexer.py:831(ProfilingRegexLexerMeta)
        1    0.000    0.000    0.000    0.000 __init__.py:67(CodeTagFilter)
        1    0.000    0.000    0.000    0.000 __init__.py:98(KeywordCaseFilter)
        1    0.000    0.000    0.000    0.000 __init__.py:167(ErrorToken)
        1    0.000    0.000    0.000    0.000 __init__.py:171(RaiseOnErrorTokenFilter)
        1    0.000    0.000    0.000    0.000 __init__.py:200(VisibleWhitespaceFilter)
        1    0.000    0.000    0.000    0.000 __init__.py:279(GobbleFilter)
        1    0.000    0.000    0.000    0.000 __init__.py:318(TokenMergeFilter)
        1    0.000    0.000    0.000    0.000 magic_arguments.py:237(argument)
        1    0.000    0.000    0.000    0.000 magic_arguments.py:253(argument_group)
        1    0.000    0.000    0.000    0.000 error.py:34(TryNext)
        1    0.000    0.000    0.000    0.000 error.py:41(UsageError)
        1    0.000    0.000    0.000    0.000 text.py:487(EvalFormatter)
        1    0.000    0.000    0.000    0.000 magic.py:50(Bunch)
        2    0.000    0.000    0.000    0.000 magic.py:77(needs_local_scope)
        1    0.000    0.000    0.000    0.000 magic.py:664(MagicAlias)
        1    0.000    0.000    0.000    0.000 display.py:673(TextDisplayObject)
        1    0.000    0.000    0.000    0.000 display.py:679(Pretty)
        1    0.000    0.000    0.000    0.000 display.py:716(Markdown)
        1    0.000    0.000    0.000    0.000 display.py:722(Math)
        1    0.000    0.000    0.000    0.000 display.py:732(Latex)
        1    0.000    0.000    0.000    0.000 display.py:982(Javascript)
        1    0.000    0.000    0.000    0.000 getpass.py:26(GetPassWarning)
        1    0.000    0.000    0.000    0.000 pretty.py:425(Printable)
        1    0.000    0.000    0.000    0.000 pretty.py:431(Text)
        2    0.000    0.000    0.000    0.000 pretty.py:546(_seq_pprinter_factory)
        2    0.000    0.000    0.000    0.000 pretty.py:568(_set_pprinter_factory)
        3    0.000    0.000    0.000    0.000 pretty.py:595(_dict_pprinter_factory)
        1    0.000    0.000    0.000    0.000 __init__.py:324(_automodule)
        1    0.000    0.000    0.000    0.000 exceptions.py:6(ExceptionPexpect)
        1    0.000    0.000    0.000    0.000 expect.py:5(Expecter)
        1    0.000    0.000    0.000    0.000 expect.py:220(searcher_re)
        1    0.000    0.000    0.000    0.000 spawnbase.py:13(_NullCoder)
        1    0.000    0.000    0.000    0.000 decorators.py:7(<module>)
        1    0.000    0.000    0.000    0.000 _sysinfo.py:2(<module>)
        1    0.000    0.000    0.000    0.000 profiledir.py:20(ProfileDirError)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-6>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-7>:1(<module>)
        1    0.000    0.000    0.000    0.000 coloransi.py:57(TermColors)
        1    0.000    0.000    0.000    0.000 coloransi.py:102(NoColors)
        1    0.000    0.000    0.000    0.000 coloransi.py:111(ColorScheme)
        1    0.000    0.000    0.000    0.000 util.py:373(UnclosingTextIOWrapper)
        1    0.000    0.000    0.000    0.000 excolors.py:168(Deprec)
        1    0.000    0.000    0.000    0.000 skipdoctest.py:6(<module>)
        1    0.000    0.000    0.000    0.000 pdb.py:123(_rstr)
        1    0.000    0.000    0.000    0.000 code.py:15(InteractiveInterpreter)
        1    0.000    0.000    0.000    0.000 codeop.py:127(Compile)
        1    0.000    0.000    0.000    0.000 codeop.py:142(CommandCompiler)
        1    0.000    0.000    0.000    0.000 path.py:166(HomeDirError)
        1    0.000    0.000    0.000    0.000 process.py:24(FindCmdError)
        1    0.000    0.000    0.000    0.000 kernels.py:413(Uniform)
        1    0.000    0.000    0.000    0.000 kernels.py:422(Triangular)
        1    0.000    0.000    0.000    0.000 _testing.py:22(PytestTester)
        1    0.000    0.000    0.000    0.000 kernels.py:431(Epanechnikov)
        1    0.000    0.000    0.000    0.000 kernels.py:504(Triweight)
        1    0.000    0.000    0.000    0.000 kernels.py:513(Gaussian)
        1    0.000    0.000    0.000    0.000 kernels.py:539(Cosine)
        1    0.000    0.000    0.000    0.000 kernels.py:553(Cosine2)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-0>:1(<module>)
        1    0.000    0.000    0.000    0.000 configurable.py:26(MultipleInstanceError)
        1    0.000    0.000    0.000    0.000 loader.py:30(ConfigLoaderError)
        1    0.000    0.000    0.000    0.000 loader.py:33(ConfigFileNotFound)
        1    0.000    0.000    0.000    0.000 loader.py:305(ConfigLoader)
        1    0.000    0.000    0.000    0.000 loader.py:443(PyFileConfigLoader)
        1    0.000    0.000    0.000    0.000 loader.py:775(KVArgParseConfigLoader)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-1>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-2>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-3>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-5>:1(<module>)
        1    0.000    0.000    0.000    0.000 ultratb.py:307(with_patch_inspect)
        1    0.000    0.000    0.000    0.000 ultratb.py:1370(AutoFormattedTB)
        1    0.000    0.000    0.000    0.000 ultratb.py:1424(ColorTB)
        1    0.000    0.000    0.000    0.000 getipython.py:3(<module>)
        1    0.000    0.000    0.000    0.000 traitlets.py:214(_SimpleTest)
        1    0.000    0.000    0.000    0.000 traitlets.py:673(_CallbackWrapper)
        1    0.000    0.000    0.000    0.000 traitlets.py:715(MetaHasDescriptors)
        1    0.000    0.000    0.000    0.000 traitlets.py:754(MetaHasTraits)
        1    0.000    0.000    0.000    0.000 traitlets.py:917(ObserveHandler)
        1    0.000    0.000    0.000    0.000 traitlets.py:927(ValidateHandler)
        1    0.000    0.000    0.000    0.000 traitlets.py:936(DefaultHandler)
        1    0.000    0.000    0.000    0.000 traitlets.py:946(HasDescriptors)
        1    0.000    0.000    0.000    0.000 traitlets.py:1735(This)
        1    0.000    0.000    0.000    0.000 traitlets.py:1758(Union)
        1    0.000    0.000    0.000    0.000 traitlets.py:1826(Any)
        1    0.000    0.000    0.000    0.000 traitlets.py:1856(Int)
        1    0.000    0.000    0.000    0.000 traitlets.py:1874(CInt)
        1    0.000    0.000    0.000    0.000 traitlets.py:1960(Float)
        1    0.000    0.000    0.000    0.000 traitlets.py:2017(Bytes)
        1    0.000    0.000    0.000    0.000 traitlets.py:2039(Unicode)
        1    0.000    0.000    0.000    0.000 traitlets.py:2057(CUnicode)
        1    0.000    0.000    0.000    0.000 traitlets.py:2067(ObjectName)
        1    0.000    0.000    0.000    0.000 traitlets.py:2093(DottedObjectName)
        1    0.000    0.000    0.000    0.000 traitlets.py:2126(Enum)
        1    0.000    0.000    0.000    0.000 traitlets.py:2147(CaselessStrEnum)
        1    0.000    0.000    0.000    0.000 traitlets.py:2370(Tuple)
        1    0.000    0.000    0.000    0.000 configurable.py:426(initialized)
        1    0.000    0.000    0.000    0.000 relational.py:649(_LinePlotter)
        1    0.000    0.000    0.000    0.000 relational.py:836(_ScatterPlotter)
        1    0.000    0.000    0.000    0.000 categorical.py:1097(_CategoricalScatterPlotter)
        1    0.000    0.000    0.000    0.000 categorical.py:1453(_CategoricalStatPlotter)
        1    0.000    0.000    0.000    0.000 categorical.py:1598(_BarPlotter)
        1    0.000    0.000    0.000    0.000 categorical.py:1667(_PointPlotter)
        1    0.000    0.000    0.000    0.000 categorical.py:1817(_LVPlotter)
        1    0.000    0.000    0.000    0.000 vq.py:83(ClusterError)
        1    0.000    0.000    0.000    0.000 decorators.py:103(CachedWritableAttribute)
        1    0.000    0.000    0.000    0.000 decorators.py:115(__init__)
        1    0.000    0.000    0.000    0.000 decorators.py:110(_cache_readonly)
        1    0.000    0.000    0.000    0.000 sm_exceptions.py:18(PerfectSeparationError)
        1    0.000    0.000    0.000    0.000 sm_exceptions.py:26(X13NotFoundError)
        1    0.000    0.000    0.000    0.000 sm_exceptions.py:35(X13Warning)
        1    0.000    0.000    0.000    0.000 sm_exceptions.py:65(CacheWriteWarning)
        1    0.000    0.000    0.000    0.000 sm_exceptions.py:98(EstimationWarning)
        1    0.000    0.000    0.000    0.000 sm_exceptions.py:114(PrecisionWarning)
        1    0.000    0.000    0.000    0.000 sm_exceptions.py:118(SpecificationWarning)
        1    0.000    0.000    0.000    0.000 sm_exceptions.py:122(HessianInversionWarning)
        1    0.000    0.000    0.000    0.000 sm_exceptions.py:126(CollinearityWarning)
        1    0.000    0.000    0.000    0.000 _kernel_base.py:339(EstimatorSettings)
        1    0.000    0.000    0.000    0.000 _kernel_base.py:398(LeaveOneOut)
        1    0.000    0.000    0.000    0.000 decorators.py:9(ResettableCache)
        1    0.000    0.000    0.000    0.000 kernel_regression.py:827(TestRegCoefD)
        1    0.000    0.000    0.000    0.000 regression.py:29(_LinearPlotter)
        1    0.000    0.000    0.000    0.000 categorical.py:440(_BoxPlotter)
        3    0.000    0.000    0.000    0.000 six.py:229(_MovedItems)
        2    0.000    0.000    0.000    0.000 six.py:320(Module_six_moves_urllib_parse)
        2    0.000    0.000    0.000    0.000 six.py:380(Module_six_moves_urllib_request)
        1    0.000    0.000    0.000    0.000 axisgrid.py:1537(JointGrid)
        1    0.000    0.000    0.000    0.000 tools.py:525(Bunch)
        1    0.000    0.000    0.000    0.000 connection.py:51(Connection)
        1    0.000    0.000    0.000    0.000 resample_cftime.py:57(CFTimeGrouper)
        1    0.000    0.000    0.000    0.000 resample.py:1237(TimedeltaIndexResampler)
        1    0.000    0.000    0.000    0.000 resample.py:1111(DatetimeIndexResamplerGroupby)
        1    0.000    0.000    0.000    0.000 resample.py:1121(PeriodIndexResampler)
        1    0.000    0.000    0.000    0.000 resample.py:1227(PeriodIndexResamplerGroupby)
        1    0.000    0.000    0.000    0.000 rcmod.py:478(_RCAesthetics)
        1    0.000    0.000    0.000    0.000 rcmod.py:495(_AxesStyle)
        1    0.000    0.000    0.000    0.000 rcmod.py:501(_PlottingContext)
        1    0.000    0.000    0.000    0.000 palettes.py:62(_ColorPalette)
        1    0.000    0.000    0.000    0.000 __init__.py:5202(_tup)
        1    0.000    0.000    0.000    0.000 __init__.py:5209(_dict)
        1    0.000    0.000    0.000    0.000 getopt.py:43(GetoptError)
        1    0.000    0.000    0.000    0.000 glm_distribution.py:326(NormalDistribution)
        1    0.000    0.000    0.000    0.000 glm_distribution.py:344(InverseGaussianDistribution)
        1    0.000    0.000    0.000    0.000 _scorer.py:63(_MultimetricScorer)
        1    0.000    0.000    0.000    0.000 _scorer.py:125(_BaseScorer)
        1    0.000    0.000    0.000    0.000 _scorer.py:177(_PredictScorer)
        1    0.000    0.000    0.000    0.000 _scorer.py:216(_ProbaScorer)
        1    0.000    0.000    0.000    0.000 exceptions.py:19(NotFittedError)
        1    0.000    0.000    0.000    0.000 exceptions.py:41(ChangedBehaviorWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:75(DataDimensionalityWarning)
        1    0.000    0.000    0.000    0.000 _estimator_html_repr.py:10(_VisualBlock)
        1    0.000    0.000    0.000    0.000 _multivariate.py:1567(dirichlet_frozen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3544(random_correlation_gen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3736(unitary_group_gen)
        3    0.000    0.000    0.000    0.000 deprecation.py:34(__init__)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:847(zipf_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:891(dlaplace_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:945(skellam_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:520(logser_gen)
        1    0.000    0.000    0.000    0.000 fitpack2.py:775(_BivariateSplineBase)
        1    0.000    0.000    0.000    0.000 fitpack2.py:925(BivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1007(SmoothBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1072(LSQBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1139(RectBivariateSpline)
        1    0.000    0.000    0.000    0.000 _cubic.py:75(CubicHermiteSpline)
        1    0.000    0.000    0.000    0.000 _cubic.py:454(CubicSpline)
        1    0.000    0.000    0.000    0.000 ndgriddata.py:22(NearestNDInterpolator)
        1    0.000    0.000    0.000    0.000 interpolate.py:2315(RegularGridInterpolator)
        1    0.000    0.000    0.000    0.000 fitpack2.py:528(InterpolatedUnivariateSpline)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:7270(FitUniformFixedScaleDataError)
        1    0.000    0.000    0.000    0.000 interpolate.py:101(interp2d)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2445(genexpon_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3340(gausshyper_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3984(johnsonsu_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:444(FitDataError)
