Thu Dec  9 10:56:27 2021    cProfile_output

         16113513 function calls (15818872 primitive calls) in 21.766 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 widgets.py:134(Button)
        1    0.000    0.000    0.000    0.000 widgets.py:1346(MultiCursor)
        1    0.000    0.000    0.000    0.000 widgets.py:1461(_SelectorWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:1689(SpanSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:1913(ToolHandles)
        1    0.000    0.000    0.000    0.000 widgets.py:1972(RectangleSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:23(LockDraw)
        1    0.000    0.000    0.000    0.000 widgets.py:2401(EllipseSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:2472(LassoSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:254(Slider)
        1    0.000    0.000    0.000    0.000 widgets.py:2559(PolygonSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:2772(Lasso)
       20    0.000    0.000    0.000    0.000 widgets.py:33(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:509(CheckButtons)
        1    0.000    0.000    0.000    0.000 widgets.py:61(Widget)
        1    0.000    0.000    0.000    0.000 widgets.py:663(TextBox)
        1    0.000    0.000    0.000    0.000 widgets.py:92(AxesWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:969(RadioButtons)
        1    0.000    0.000    0.000    0.000 wildcard.py:22(create_typestr2type_dicts)
        1    0.000    0.000    0.000    0.000 wildcard.py:25(<listcomp>)
        1    0.000    0.000    0.000    0.000 wildcard.py:8(<module>)
        1    0.000    0.000    0.000    0.000 win.py:8(<module>)
        1    0.000    0.000    0.000    0.000 word_completer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 word_completer.py:12(WordCompleter)
        1    0.000    0.000    0.024    0.024 worker.py:1(<module>)
        1    0.000    0.000    0.000    0.000 worker.py:3095(Reschedule)
        1    0.000    0.000    0.000    0.000 worker.py:90(Worker)
        1    0.000    0.000    0.000    0.000 worker_client.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wrap.py:1(<module>)
        8    0.000    0.000    0.000    0.000 wrap.py:117(wrap)
        1    0.000    0.000    0.000    0.000 xkcd_rgb.py:1(<module>)
        1    0.000    0.000    0.001    0.001 xmlbuilder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:13(Options)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:213(DOMEntityResolver)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:257(DOMInputSource)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:306(DOMBuilderFilter)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:335(DocumentLS)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:368(DOMImplementationLS)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:45(DOMBuilder)
        1    0.000    0.000    0.000    0.000 zarr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zarr.py:231(ZarrStore)
        1    0.000    0.000    0.000    0.000 zarr.py:30(ZarrArrayWrapper)
        1    0.000    0.000    0.001    0.001 zeros.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zeros.py:1040(TOMS748Solver)
        1    0.000    0.000    0.000    0.000 zeros.py:35(RootResults)
        1    0.000    0.000    0.000    0.000 zipfile.py:1104(_ZipWriteFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:1182(ZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:1942(PyZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:313(ZipInfo)
        1    0.000    0.000    0.000    0.000 zipfile.py:38(BadZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:42(LargeZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:5(<module>)
        1    0.000    0.000    0.000    0.000 zipfile.py:604(LZMACompressor)
        1    0.000    0.000    0.000    0.000 zipfile.py:627(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 zipfile.py:727(_SharedFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:765(_Tellable)
        1    0.000    0.000    0.000    0.000 zipfile.py:785(ZipExtFile)
        1    0.000    0.000    0.001    0.001 zmqstream.py:24(<module>)
        1    0.000    0.000    0.000    0.000 zmqstream.py:64(ZMQStream)
        1    0.000    0.000    0.000    0.000 {_proj.set_datapath}
        1    0.000    0.000    0.000    0.000 {built-in method PyQt5.QtCore.pyqtSlot}
37440/37439    0.028    0.000    0.028    0.000 {built-in method __new__ of type object at 0x55fc0be72240}
      287    0.002    0.000    0.002    0.000 {built-in method _abc._abc_init}
   176179    0.073    0.000    0.096    0.000 {built-in method _abc._abc_instancecheck}
       41    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
27166/25773    0.018    0.000    0.018    0.000 {built-in method _abc._abc_subclasscheck}
        3    0.000    0.000    0.000    0.000 {built-in method _asyncio.get_event_loop}
     3120    0.001    0.000    0.001    0.000 {built-in method _bisect.bisect_right}
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
      271    0.001    0.000    0.001    0.000 {built-in method _codecs.utf_8_decode}
        2    0.000    0.000    0.000    0.000 {built-in method _contextvars.copy_context}
        3    0.000    0.000    0.000    0.000 {built-in method _csv.register_dialect}
        5    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
        1    0.000    0.000    0.000    0.000 {built-in method _ctypes.dlopen}
       38    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
        1    0.000    0.000    0.000    0.000 {built-in method _deco}
     4359    0.001    0.000    0.002    0.000 {built-in method _functools.reduce}
     5931    0.012    0.000    0.012    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
     1687    0.004    0.000    0.004    0.000 {built-in method _imp._fix_co_filename}
    12230    0.003    0.000    0.003    0.000 {built-in method _imp.acquire_lock}
        5    0.001    0.000    0.001    0.000 {built-in method _imp.create_builtin}
  200/197    0.192    0.001    0.197    0.001 {built-in method _imp.create_dynamic}
        5    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
  200/164    0.029    0.000    0.156    0.001 {built-in method _imp.exec_dynamic}
      253    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
     2037    0.002    0.000    0.002    0.000 {built-in method _imp.is_frozen}
    12230    0.002    0.000    0.002    0.000 {built-in method _imp.release_lock}
       38    0.000    0.000    0.000    0.000 {built-in method _locale.nl_langinfo}
        6    0.000    0.000    0.000    0.000 {built-in method _locale.setlocale}
      740    0.083    0.000    0.124    0.000 {built-in method _operator.getitem}
     4270    0.001    0.000    0.001    0.000 {built-in method _operator.index}
       10    0.000    0.000    0.000    0.000 {built-in method _operator.invert}
       80    0.000    0.000    0.000    0.000 {built-in method _operator.lt}
    40/10    0.000    0.000    0.018    0.002 {built-in method _operator.mul}
    80/40    0.000    0.000    0.003    0.000 {built-in method _operator.sub}
       65    0.001    0.000    0.001    0.000 {built-in method _pickle.dumps}
        1    0.010    0.010    0.010    0.010 {built-in method _posixsubprocess.fork_exec}
        3    0.000    0.000    0.000    0.000 {built-in method _socket.inet_aton}
        1    0.000    0.000    0.000    0.000 {built-in method _socket.socketpair}
        2    0.000    0.000    0.000    0.000 {built-in method _sqlite3.register_adapter}
        2    0.000    0.000    0.000    0.000 {built-in method _sqlite3.register_converter}
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
      389    0.001    0.000    0.001    0.000 {built-in method _sre.compile}
      853    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
      640    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
        4    0.000    0.000    0.000    0.000 {built-in method _ssl.txt2obj}
      912    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
      289    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISLNK}
       35    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
       25    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
      108    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
      112    0.000    0.000    0.000    0.000 {built-in method _struct.unpack}
        1    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
    21711    0.010    0.000    0.010    0.000 {built-in method _thread.allocate_lock}
     6947    0.002    0.000    0.002    0.000 {built-in method _thread.get_ident}
       43    0.001    0.000    0.001    0.000 {built-in method _thread.start_new_thread}
    11272    0.002    0.000    0.002    0.000 {built-in method _warnings._filters_mutated}
      654    0.003    0.000    0.012    0.000 {built-in method _warnings.warn}
       15    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        2    0.000    0.000    0.000    0.000 {built-in method binascii.b2a_hex}
4553/4442    0.091    0.000    0.429    0.000 {built-in method builtins.__build_class__}
  830/110    0.002    0.000    3.355    0.030 {built-in method builtins.__import__}
     3404    0.001    0.000    0.001    0.000 {built-in method builtins.abs}
66222/66183    0.038    0.000    0.382    0.000 {built-in method builtins.all}
60967/60957    0.042    0.000    0.137    0.000 {built-in method builtins.any}
   244921    0.020    0.000    0.020    0.000 {built-in method builtins.callable}
     1301    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
      780    0.030    0.000    0.030    0.000 {built-in method builtins.compile}
       16    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
      107    0.006    0.000    0.006    0.000 {built-in method builtins.dir}
     1510    0.001    0.000    0.001    0.000 {built-in method builtins.divmod}
       34    0.001    0.000    0.005    0.000 {built-in method builtins.eval}
   2469/1    0.031    0.000   21.796   21.796 {built-in method builtins.exec}
586796/584750    0.112    0.000    0.207    0.000 {built-in method builtins.getattr}
     1481    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
267500/267324    0.114    0.000    0.144    0.000 {built-in method builtins.hasattr}
25985/22134    0.007    0.000    0.025    0.000 {built-in method builtins.hash}
    38159    0.005    0.000    0.005    0.000 {built-in method builtins.id}
1978526/1977040    0.400    0.000    0.649    0.000 {built-in method builtins.isinstance}
   161576    0.029    0.000    0.031    0.000 {built-in method builtins.issubclass}
30767/30105    0.008    0.000    0.010    0.000 {built-in method builtins.iter}
1012868/955757    0.129    0.000    0.150    0.000 {built-in method builtins.len}
       40    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
    12503    0.009    0.000    0.016    0.000 {built-in method builtins.max}
    61549    0.022    0.000    0.024    0.000 {built-in method builtins.min}
71699/64859    0.024    0.000    1.147    0.000 {built-in method builtins.next}
     5126    0.001    0.000    0.001    0.000 {built-in method builtins.ord}
     5998    0.018    0.000    0.084    0.000 {built-in method builtins.repr}
      813    0.002    0.000    0.002    0.000 {built-in method builtins.round}
    20423    0.007    0.000    0.016    0.000 {built-in method builtins.setattr}
52988/52868    0.163    0.000    0.307    0.000 {built-in method builtins.sorted}
54534/38934    0.023    0.000    0.159    0.000 {built-in method builtins.sum}
      980    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
     1040    0.000    0.000    0.000    0.000 {built-in method combine}
     5108    0.002    0.000    0.002    0.000 {built-in method from_bytes}
     1816    0.001    0.000    0.001    0.000 {built-in method fromkeys}
      800    0.000    0.000    0.000    0.000 {built-in method fromordinal}
       18    0.007    0.000    0.007    0.000 {built-in method gc.collect}
      220    0.056    0.000    0.056    0.000 {built-in method io.open}
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
     1687    0.289    0.000    0.289    0.000 {built-in method marshal.loads}
     2451    0.001    0.000    0.001    0.000 {built-in method math.ceil}
      392    0.000    0.000    0.000    0.000 {built-in method math.copysign}
      374    0.000    0.000    0.000    0.000 {built-in method math.cos}
        2    0.000    0.000    0.000    0.000 {built-in method math.degrees}
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
      160    0.000    0.000    0.000    0.000 {built-in method math.floor}
    42349    0.008    0.000    0.008    0.000 {built-in method math.isnan}
      312    0.000    0.000    0.000    0.000 {built-in method math.log10}
     1243    0.002    0.000    0.002    0.000 {built-in method math.log}
      750    0.000    0.000    0.000    0.000 {built-in method math.radians}
      374    0.000    0.000    0.000    0.000 {built-in method math.sin}
        3    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
     2016    0.004    0.000    0.004    0.000 {built-in method matplotlib._path.affine_transform}
       48    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.count_bboxes_overlapping_bbox}
       40    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.get_path_extents}
       96    0.001    0.000    0.001    0.000 {built-in method matplotlib._path.path_intersects_rectangle}
       20    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.update_path_extents}
       10    0.341    0.034    0.341    0.034 {built-in method matplotlib._png.write_png}
     5430    0.012    0.000    0.012    0.000 {built-in method numpy.arange}
