datetime,Dry mixing ratio of species ATO2 (mol mol-1 dry),Dry mixing ratio of species A3O2 (mol mol-1 dry),Dry mixing ratio of species IDHNBOO (mol mol-1 dry),Dry mixing ratio of species ICHOO (mol mol-1 dry),Dry mixing ratio of species IDHNDOO2 (mol mol-1 dry),Dry mixing ratio of species IDHNDOO1 (mol mol-1 dry),Dry mixing ratio of species ICNOO (mol mol-1 dry),Dry mixing ratio of species C4HVP1 (mol mol-1 dry),Dry mixing ratio of species BRO2 (mol mol-1 dry)
2017-02-27 17:30:00,6.420587e-14,6.022109e-14,6.044653e-19,2.0793284e-19,2.7036773e-20,9.930409e-21,1.0451338e-18,1.00858307e-19,1.5092384e-14
2017-02-27 18:30:00,3.5552555e-14,5.099208e-14,1.7624626e-18,6.3404105e-20,2.4997128e-20,7.589432e-21,8.096351e-19,1.4145552e-19,1.0358142e-14
2017-02-27 19:30:00,6.508903e-15,3.9305185e-14,4.098507e-17,3.479723e-21,4.184884e-21,2.9779871e-21,7.280091e-19,1.7779032e-20,7.262305e-15
2017-02-27 20:30:00,2.104777e-15,3.0218016e-14,2.2429313e-16,1.0397225e-21,4.8647946e-21,6.015992e-21,8.3814427e-19,8.128118e-28,6.249736e-15
2017-02-27 21:30:00,1.4697801e-15,2.4919393e-14,5.285017e-16,9.827345e-22,1.2719064e-20,1.7708772e-20,1.3501884e-18,0.0,5.5919425e-15
2017-02-27 22:30:00,1.3113547e-15,2.1539382e-14,7.749295e-16,1.003754e-21,2.4127215e-20,3.485118e-20,2.4767624e-18,0.0,5.0948274e-15
2017-02-27 23:30:00,1.2471232e-15,1.925534e-14,9.202183e-16,1.0475898e-21,3.674035e-20,5.4076874e-20,4.3213156e-18,0.0,4.6958533e-15
2017-02-28 00:30:00,1.209689e-15,1.7642936e-14,9.55118e-16,1.0981575e-21,4.7791885e-20,7.107923e-20,6.8480856e-18,0.0,4.370434e-15
2017-02-28 01:30:00,1.1808587e-15,1.6446302e-14,8.987758e-16,1.1479843e-21,5.591304e-20,8.357219e-20,9.8974576e-18,0.0,4.105946e-15
2017-02-28 02:30:00,1.158948e-15,1.5521025e-14,7.965786e-16,1.1949474e-21,6.209482e-20,9.310039e-20,1.3310901e-17,0.0,3.8915552e-15
2017-02-28 03:30:00,1.1438889e-15,1.4782502e-14,6.794583e-16,1.2380696e-21,6.6329836e-20,9.9657014e-20,1.6955679e-17,0.0,3.7177894e-15
2017-02-28 04:30:00,1.1375537e-15,1.4187562e-14,5.6460257e-16,1.2771187e-21,6.8942926e-20,1.03699756e-19,2.0725612e-17,0.0,3.576909e-15
2017-02-28 05:30:00,1.1345966e-15,1.3691356e-14,4.6046675e-16,1.3140812e-21,7.064081e-20,1.0619468e-19,2.451937e-17,0.0,3.4630258e-15
2017-02-28 06:30:00,1.1353884e-15,1.32788694e-14,3.7034634e-16,1.3461282e-21,7.125838e-20,1.0708544e-19,2.823473e-17,0.0,3.3719412e-15
2017-02-28 07:30:00,1.2372353e-15,1.3520928e-14,2.919362e-16,1.4265065e-21,7.3686774e-20,1.1070909e-19,3.1997007e-17,8.910267e-21,3.3045442e-15
2017-02-28 08:30:00,2.555485e-14,3.4327586e-14,1.1298936e-17,5.55015e-20,2.3354258e-18,3.909882e-18,1.3301517e-16,6.7011043e-18,6.804885e-15
2017-02-28 09:30:00,5.3431e-14,4.008441e-14,1.00395416e-17,2.490562e-19,5.506953e-18,1.216669e-17,1.6310813e-16,1.1604945e-17,1.2208675e-14
2017-02-28 10:30:00,7.8354424e-14,5.2432593e-14,8.4971855e-18,4.2660457e-19,2.8344084e-18,9.216285e-18,7.535977e-17,5.1614486e-18,1.7246714e-14
2017-02-28 11:30:00,9.881624e-14,6.327967e-14,5.6484996e-18,5.375649e-19,6.189425e-19,3.292069e-18,2.2161375e-17,1.3045318e-18,2.1174738e-14
2017-02-28 12:30:00,1.1297577e-13,7.0606525e-14,3.315277e-18,5.6286937e-19,7.9659845e-20,8.91149e-19,6.0173704e-18,2.5351465e-19,2.3452882e-14
2017-02-28 13:30:00,1.194161e-13,7.367636e-14,1.9030835e-18,5.027944e-19,8.6606884e-21,2.187204e-19,2.5243786e-18,4.7581274e-20,2.4030648e-14
2017-02-28 14:30:00,1.1778862e-13,7.243712e-14,1.1796613e-18,4.0126857e-19,2.1211536e-21,4.7968094e-20,1.7114148e-18,1.3079426e-20,2.3111994e-14
2017-02-28 15:30:00,1.0811229e-13,6.711192e-14,7.8459193e-19,2.9070373e-19,1.9223768e-21,1.2004766e-20,1.3353296e-18,8.868286e-21,2.0914817e-14
2017-02-28 16:30:00,9.118829e-14,5.839901e-14,5.345474e-19,1.8627073e-19,1.837529e-21,4.485682e-21,1.0221398e-18,8.0438395e-21,1.7723068e-14
2017-02-28 17:30:00,6.847554e-14,4.7879567e-14,3.7774772e-19,9.761167e-20,2.5478898e-21,2.5340056e-21,7.5047383e-19,1.1102532e-20,1.393864e-14
2017-02-28 18:30:00,4.00227e-14,3.901196e-14,3.462412e-19,3.0217434e-20,2.5009709e-21,1.3583811e-21,5.456176e-19,1.441461e-20,1.0158557e-14
2017-02-28 19:30:00,6.927941e-15,2.908619e-14,4.3390694e-18,1.4726485e-21,5.067804e-22,4.378611e-22,4.481635e-19,2.1045218e-21,6.866443e-15
2017-02-28 20:30:00,2.1934263e-15,2.3382167e-14,2.5992754e-17,3.348496e-22,5.2762753e-22,6.781645e-22,4.2825402e-19,0.0,5.85636e-15
2017-02-28 21:30:00,1.5135956e-15,1.9837068e-14,6.3369155e-17,2.9562753e-22,1.4215192e-21,1.9995385e-21,4.6459654e-19,0.0,5.2289563e-15
2017-02-28 22:30:00,1.3489323e-15,1.7434633e-14,9.367572e-17,2.9102237e-22,3.3241608e-21,4.8932e-21,6.0974533e-19,0.0,4.759869e-15
2017-02-28 23:30:00,1.2868168e-15,1.5747093e-14,1.143273e-16,2.9794915e-22,6.0716616e-21,9.139122e-21,9.124697e-19,0.0,4.385074e-15
2017-03-01 00:30:00,1.2473108e-15,1.4504142e-14,1.3070996e-16,3.0741243e-22,9.034309e-21,1.3807971e-20,1.3949358e-18,0.0,4.0792908e-15
2017-03-01 01:30:00,1.2129826e-15,1.3536828e-14,1.4970255e-16,3.2216398e-22,1.1707613e-20,1.807639e-20,2.0500515e-18,0.0,3.829285e-15
2017-03-01 02:30:00,1.1843558e-15,1.276103e-14,1.7422405e-16,3.376979e-22,1.361522e-20,2.1090807e-20,2.8245027e-18,0.0,3.625019e-15
2017-03-01 03:30:00,1.160093e-15,1.2117937e-14,2.0177122e-16,3.5084184e-22,1.4579448e-20,2.2592461e-20,3.648912e-18,0.0,3.45818e-15
2017-03-01 04:30:00,1.1404825e-15,1.1573788e-14,2.2661927e-16,3.6064706e-22,1.4778065e-20,2.2881359e-20,4.4708947e-18,0.0,3.3211645e-15
2017-03-01 05:30:00,1.1226212e-15,1.1105689e-14,2.448765e-16,3.703889e-22,1.4663896e-20,2.220168e-20,5.2486525e-18,0.0,3.2099626e-15
2017-03-01 06:30:00,1.1094836e-15,1.069964e-14,2.5482044e-16,3.7830316e-22,1.4172541e-20,2.164432e-20,5.981002e-18,0.0,3.1199633e-15
2017-03-01 07:30:00,1.2392871e-15,1.10012444e-14,2.5195196e-16,4.034576e-22,1.4227065e-20,2.1863298e-20,6.7131166e-18,2.291885e-21,3.0549222e-15
2017-03-01 08:30:00,2.7988935e-14,2.7825039e-14,5.9073323e-18,1.9156666e-20,5.085473e-19,8.758861e-19,2.9853994e-17,1.3879283e-18,6.6794816e-15
2017-03-01 09:30:00,5.74893e-14,3.5538074e-14,1.9337555e-18,8.5124944e-20,1.044271e-18,2.3990748e-18,3.3165052e-17,2.19098e-18,1.1797309e-14
2017-03-01 10:30:00,8.295469e-14,4.71596e-14,1.4843973e-18,1.4476346e-19,4.6558833e-19,1.592059e-18,1.426992e-17,9.199716e-19,1.6505111e-14
2017-03-01 11:30:00,1.03626776e-13,5.710835e-14,9.367191e-19,1.7607005e-19,8.1661454e-20,4.682762e-19,4.0322197e-18,2.16061e-19,2.0192706e-14
2017-03-01 12:30:00,1.1752342e-13,6.374305e-14,5.2289824e-19,1.7541329e-19,8.753033e-21,8.7525583e-20,1.1805757e-18,3.753108e-20,2.2329522e-14
2017-03-01 13:30:00,1.2346336e-13,6.65212e-14,2.8990558e-19,1.5083496e-19,1.2599832e-21,1.8633285e-20,5.968023e-19,6.957456e-21,2.2881189e-14
2017-03-01 14:30:00,1.2134137e-13,6.5435274e-14,1.7708417e-19,1.1761333e-19,5.9864925e-22,3.9897167e-21,4.2567508e-19,2.9548214e-21,2.2054627e-14
2017-03-01 15:30:00,1.1107868e-13,6.058839e-14,1.2033288e-19,8.5252116e-20,8.681988e-22,1.3981475e-21,3.19923e-19,3.8922237e-21,2.0019605e-14
2017-03-01 16:30:00,9.327311e-14,5.2539482e-14,8.666227e-20,5.603292e-20,1.2881578e-21,9.033639e-22,2.3371575e-19,5.971714e-21,1.6984193e-14
2017-03-01 17:30:00,6.966461e-14,4.2621614e-14,6.929253e-20,3.0827506e-20,2.1882219e-21,9.052275e-22,1.6406639e-19,1.1634235e-20,1.3329978e-14
2017-03-01 18:30:00,4.0786425e-14,3.3575905e-14,1.65311e-19,1.041353e-20,2.365799e-21,8.597358e-22,1.2187289e-19,1.783729e-20,9.635541e-15
2017-03-01 19:30:00,7.282282e-15,2.4622923e-14,3.8672687e-18,5.7815063e-22,4.9060524e-22,4.1265372e-22,1.0467957e-19,2.4621655e-21,6.372211e-15
2017-03-01 20:30:00,2.109792e-15,1.9322097e-14,2.6387326e-17,1.1928853e-22,4.739527e-22,6.275566e-22,1.143883e-19,1.0430509e-28,5.404148e-15
2017-03-01 21:30:00,1.3916085e-15,1.6144472e-14,6.547158e-17,1.1632298e-22,1.3375211e-21,1.9374068e-21,1.7352255e-19,1.5908992e-35,4.8157686e-15
2017-03-01 22:30:00,1.224131e-15,1.40096454e-14,9.372172e-17,1.2602358e-22,3.1802388e-21,4.7495495e-21,3.3803671e-19,0.0,4.3755816e-15
2017-03-01 23:30:00,1.159904e-15,1.2512045e-14,1.07845e-16,1.3880307e-22,5.9148632e-21,8.9133865e-21,6.603093e-19,0.0,4.02317e-15
2017-03-02 00:30:00,1.1216026e-15,1.1426843e-14,1.0934824e-16,1.5195005e-22,9.413003e-21,1.4266092e-20,1.1933389e-18,0.0,3.735166e-15
2017-03-02 01:30:00,1.0882335e-15,1.0598267e-14,1.0223586e-16,1.6642505e-22,1.3684325e-20,2.1018695e-20,2.0080856e-18,0.0,3.499894e-15
2017-03-02 02:30:00,1.0593368e-15,9.941591e-15,9.157506e-17,1.8063974e-22,1.7100655e-20,2.6617874e-20,3.0821203e-18,0.0,3.3083807e-15
2017-03-02 03:30:00,1.035483e-15,9.408737e-15,8.0381594e-17,1.9652774e-22,1.9296119e-20,3.0296673e-20,4.3415294e-18,0.0,3.153066e-15
2017-03-02 04:30:00,1.0175769e-15,8.975764e-15,7.004732e-17,2.1661032e-22,2.0731799e-20,3.2675137e-20,5.7251337e-18,0.0,3.0276077e-15
2017-03-02 05:30:00,1.0029319e-15,8.612898e-15,6.114907e-17,2.3972322e-22,2.1551629e-20,3.3997388e-20,7.1699395e-18,0.0,2.9269795e-15
2017-03-02 06:30:00,9.940546e-16,8.305835e-15,5.3717294e-17,2.6559334e-22,2.1857288e-20,3.4455168e-20,8.620474e-18,0.0,2.8476295e-15
2017-03-02 07:30:00,1.1595559e-15,8.919063e-15,4.673248e-17,3.193083e-22,2.3454191e-20,3.6896918e-20,1.0183465e-17,4.0939786e-21,2.7928296e-15
2017-03-02 08:30:00,2.6425427e-14,2.666057e-14,2.6486348e-18,1.6910719e-20,9.050812e-19,1.5909116e-18,5.6524534e-17,2.356059e-18,6.1147325e-15
2017-03-02 09:30:00,5.5257404e-14,3.321296e-14,2.963635e-18,8.417412e-20,2.0731657e-18,4.8108494e-18,7.166111e-17,4.327082e-18,1.14533525e-14
2017-03-02 10:30:00,8.1268576e-14,4.4114933e-14,2.6031126e-18,1.5801936e-19,9.967805e-19,3.4435136e-18,3.3546574e-17,2.0593894e-18,1.6405177e-14
2017-03-02 11:30:00,1.02521995e-13,5.324018e-14,1.7548637e-18,2.0942062e-19,1.81175e-19,1.0670027e-18,9.808152e-18,5.1870325e-19,2.0212009e-14
2017-03-02 12:30:00,1.168377e-13,5.898806e-14,1.0186743e-18,2.2203172e-19,1.9866482e-20,2.0958512e-19,2.680745e-18,9.357325e-20,2.234276e-14
2017-03-02 13:30:00,1.2304788e-13,6.13545e-14,5.878692e-19,2.0147593e-19,3.019901e-21,3.846985e-20,1.222183e-18,1.8166148e-20,2.2861082e-14
2017-03-02 14:30:00,1.2094468e-13,6.0201146e-14,3.7881605e-19,1.6706779e-19,2.0199292e-21,8.329445e-21,8.719186e-19,9.253239e-21,2.1996799e-14
2017-03-02 15:30:00,1.10536546e-13,5.571984e-14,2.7232833e-19,1.3091174e-19,3.2095024e-21,3.3945695e-21,6.8924943e-19,1.34111956e-20,1.9938054e-14
2017-03-02 16:30:00,9.2436e-14,4.846745e-14,2.087621e-19,9.31308e-20,5.2776147e-21,2.6847098e-21,5.328342e-19,2.2186955e-20,1.6888826e-14
2017-03-02 17:30:00,6.819794e-14,3.9633847e-14,1.9267302e-19,5.480364e-20,9.328547e-21,3.1312775e-21,4.0508376e-19,4.405516e-20,1.3199255e-14
2017-03-02 18:30:00,3.8824744e-14,3.2213415e-14,6.811016e-19,1.8898093e-20,9.164125e-21,3.0511413e-21,3.4110612e-19,6.495296e-20,9.474372e-15
2017-03-02 19:30:00,6.8841336e-15,2.3566337e-14,1.41998e-17,1.1193777e-21,1.7265485e-21,1.369878e-21,3.0702858e-19,9.146496e-21,6.3158347e-15
2017-03-02 20:30:00,1.9746106e-15,1.8433407e-14,8.305367e-17,2.3609196e-22,1.4714624e-21,1.858055e-21,3.3949403e-19,4.0640064e-28,5.370955e-15
2017-03-02 21:30:00,1.301671e-15,1.545369e-14,2.0428843e-16,2.2391808e-22,3.7025117e-21,5.1313576e-21,4.9811596e-19,0.0,4.7973223e-15
2017-03-02 22:30:00,1.1487447e-15,1.35465225e-14,3.0541663e-16,2.4216727e-22,7.004003e-21,9.960295e-21,8.529606e-19,0.0,4.3701585e-15
2017-03-02 23:30:00,1.0974429e-15,1.2290219e-14,3.5966406e-16,2.7736983e-22,1.082495e-20,1.5597667e-20,1.4527399e-18,0.0,4.0305673e-15
2017-03-03 00:30:00,1.0746811e-15,1.1456446e-14,3.695947e-16,3.1650867e-22,1.4468664e-20,2.1041206e-20,2.3033963e-18,0.0,3.7571476e-15
2017-03-03 01:30:00,1.0617823e-15,1.0879846e-14,3.4782865e-16,3.55078e-22,1.771386e-20,2.5948982e-20,3.385312e-18,0.0,3.5377926e-15
2017-03-03 02:30:00,1.0541284e-15,1.046123e-14,3.0986104e-16,3.889456e-22,2.0197597e-20,2.9773814e-20,4.651902e-18,0.0,3.3613547e-15
2017-03-03 03:30:00,1.0485874e-15,1.0148712e-14,2.6744422e-16,4.089297e-22,2.125728e-20,3.152754e-20,6.0049867e-18,0.0,3.2213194e-15
2017-03-03 04:30:00,1.0475343e-15,9.918611e-15,2.264e-16,4.1366066e-22,2.0818491e-20,3.108845e-20,7.344585e-18,0.0,3.1096136e-15
2017-03-03 05:30:00,1.0461439e-15,9.744302e-15,1.8944163e-16,4.1936431e-22,1.9625464e-20,2.9518153e-20,8.613707e-18,0.0,3.0207888e-15
2017-03-03 06:30:00,1.045668e-15,9.615338e-15,1.5738764e-16,4.4217287e-22,1.8271202e-20,2.764746e-20,9.792344e-18,0.0,2.9514342e-15
2017-03-03 07:30:00,1.2177711e-15,1.0358037e-14,1.2829802e-16,5.2677127e-22,1.8314265e-20,2.78322e-20,1.0990795e-17,5.6691154e-21,2.9070552e-15
2017-03-03 08:30:00,2.6962084e-14,2.951081e-14,4.8940745e-18,2.5863657e-20,6.356847e-19,1.062589e-18,4.8886358e-17,2.6568806e-18,6.908024e-15
2017-03-03 09:30:00,5.6348586e-14,3.7695402e-14,2.8958708e-18,1.2962387e-19,1.4737024e-18,3.174058e-18,6.379852e-17,4.501674e-18,1.2588638e-14
2017-03-03 10:30:00,8.271963e-14,5.0087115e-14,2.7255163e-18,2.57973e-19,7.6984304e-19,2.4432707e-18,3.1866498e-17,2.0652746e-18,1.7804094e-14
2017-03-03 11:30:00,1.03857535e-13,6.0803996e-14,2.0657055e-18,3.385073e-19,1.4139712e-19,7.7770053e-19,1.1238061e-17,4.910021e-19,2.175989e-14
2017-03-03 12:30:00,1.1771386e-13,6.802848e-14,1.4537688e-18,3.4993664e-19,1.3917122e-20,1.3577334e-19,4.8756242e-18,8.5393215e-20,2.3952365e-14
2017-03-03 13:30:00,1.2305956e-13,7.1282925e-14,1.0516647e-18,3.1312868e-19,2.6288466e-21,2.1916803e-20,3.231362e-18,1.7999893e-20,2.4435879e-14
2017-03-03 14:30:00,1.1990466e-13,7.0436875e-14,7.9613073e-19,2.5812556e-19,3.1654429e-21,5.062242e-21,2.529683e-18,1.2079115e-20,2.3444224e-14
2017-03-03 15:30:00,1.0843213e-13,6.552278e-14,6.508482e-19,2.0669954e-19,6.901656e-21,3.7174325e-21,2.1085e-18,2.11861e-20,2.1151981e-14
2017-03-03 16:30:00,8.945112e-14,5.708439e-14,5.7513713e-19,1.576249e-19,1.289488e-20,4.8515544e-21,1.8377302e-18,4.1627826e-20,1.7770819e-14
2017-03-03 17:30:00,6.457784e-14,4.6666653e-14,5.6253007e-19,9.9487184e-20,2.3250089e-20,6.855395e-21,1.5947579e-18,9.0441195e-20,1.36925985e-14
2017-03-03 18:30:00,3.49875e-14,3.8424176e-14,1.5530598e-18,3.456674e-20,2.2821666e-20,6.329959e-21,1.3435431e-18,1.3749542e-19,9.650969e-15
2017-03-03 19:30:00,6.129167e-15,2.807689e-14,3.7225368e-17,2.2567765e-21,4.2432693e-21,2.9530065e-21,1.1673035e-18,2.1438964e-20,6.5640645e-15
2017-03-03 20:30:00,2.007409e-15,2.0739827e-14,2.347387e-16,6.562591e-22,4.1560527e-21,5.0430964e-21,1.1948437e-18,1.1394482e-27,5.5356517e-15
2017-03-03 21:30:00,1.4683866e-15,1.6912936e-14,6.3125173e-16,6.153946e-22,9.76542e-21,1.339253e-20,1.5232017e-18,0.0,4.9075666e-15
2017-03-03 22:30:00,1.322991e-15,1.475328e-14,1.1046421e-15,6.4818835e-22,1.8557497e-20,2.6490283e-20,2.3403839e-18,0.0,4.45131e-15
2017-03-03 23:30:00,1.2597372e-15,1.3548213e-14,1.592249e-15,7.021247e-22,2.8589798e-20,4.1570524e-20,3.755381e-18,0.0,4.0980754e-15
2017-03-04 00:30:00,1.2212127e-15,1.2911263e-14,2.0799089e-15,7.6811914e-22,3.8968356e-20,5.7366494e-20,5.8347856e-18,0.0,3.821554e-15
2017-03-04 01:30:00,1.1868697e-15,1.260502e-14,2.8334593e-15,8.499374e-22,5.1272674e-20,7.632962e-20,8.638123e-18,0.0,3.607475e-15
2017-03-04 02:30:00,1.1574106e-15,1.2509051e-14,4.034265e-15,9.3384e-22,6.5332663e-20,9.774868e-20,1.2145725e-17,0.0,3.4442625e-15
2017-03-04 03:30:00,1.1329536e-15,1.2557602e-14,5.520829e-15,1.014655e-21,7.9458924e-20,1.189246e-19,1.629309e-17,0.0,3.3218993e-15
2017-03-04 04:30:00,1.1153751e-15,1.2728498e-14,6.969653e-15,1.0936878e-21,9.408005e-20,1.4114829e-19,2.1010804e-17,0.0,3.2327203e-15
2017-03-04 05:30:00,1.1007045e-15,1.30129875e-14,8.117185e-15,1.1647079e-21,1.0265557e-19,1.5365286e-19,2.6206678e-17,0.0,3.1704526e-15
2017-03-04 06:30:00,1.0879218e-15,1.3396244e-14,8.847462e-15,1.2252169e-21,1.0449913e-19,1.5619013e-19,3.1559918e-17,0.0,3.130638e-15
2017-03-04 07:30:00,1.1764928e-15,1.4375742e-14,8.94145e-15,1.3509422e-21,1.0694545e-19,1.598001e-19,3.711825e-17,1.7265096e-20,3.1158812e-15
2017-03-04 08:30:00,2.1432329e-14,4.3709187e-14,5.257165e-16,3.898819e-20,2.0044276e-18,3.2134716e-18,1.5085871e-16,8.556946e-18,6.7559454e-15
2017-03-04 09:30:00,4.609298e-14,5.1671968e-14,2.2423154e-17,2.0547828e-19,4.688699e-18,9.191645e-18,2.3147184e-16,1.7599247e-17,1.3381068e-14
2017-03-04 10:30:00,6.895384e-14,6.3215566e-14,1.2724581e-17,4.5543324e-19,3.031294e-18,8.08398e-18,1.262737e-16,9.789891e-18,1.9232205e-14
2017-03-04 11:30:00,8.813531e-14,7.5710664e-14,7.188342e-18,6.173726e-19,8.109366e-19,3.2501037e-18,4.2631373e-17,2.9630828e-18,2.4004583e-14
2017-03-04 12:30:00,1.00865856e-13,8.512175e-14,3.803717e-18,6.3770176e-19,1.3584477e-19,8.0662523e-19,1.1736464e-17,6.522903e-19,2.692254e-14
2017-03-04 13:30:00,1.07043734e-13,9.1319727e-14,2.138884e-18,5.9521585e-19,3.063974e-20,1.8071545e-19,4.1680262e-18,1.5366521e-19,2.8189157e-14
2017-03-04 14:30:00,1.0524484e-13,9.2623154e-14,1.336012e-18,5.1434576e-19,3.0938594e-20,4.52207e-20,2.4523624e-18,9.252776e-20,2.7626484e-14
2017-03-04 15:30:00,9.4923194e-14,8.8708466e-14,9.452788e-19,4.2173056e-19,5.620935e-20,2.802949e-20,1.891427e-18,1.4965999e-19,2.5345076e-14
2017-03-04 16:30:00,7.7447516e-14,8.139392e-14,9.003524e-19,3.2501787e-19,1.0851907e-19,3.7439102e-20,1.6846684e-18,3.2258043e-19,2.1781439e-14
2017-03-04 17:30:00,5.4313423e-14,7.476178e-14,2.179681e-18,1.9795416e-19,1.7583049e-19,5.261712e-20,1.7974846e-18,7.482499e-19,1.7494422e-14
2017-03-04 18:30:00,2.8068444e-14,7.7833193e-14,2.4830799e-17,6.833351e-20,1.482653e-19,5.4759124e-20,2.5757807e-18,1.2194985e-18,1.3164149e-14
2017-03-04 19:30:00,4.7141157e-15,5.0723985e-14,4.4622347e-16,5.649141e-21,3.2665013e-20,2.6274683e-20,3.0079633e-18,2.055646e-19,9.290942e-15
2017-03-04 20:30:00,1.6445945e-15,3.2533082e-14,1.9819586e-15,2.3686153e-21,4.1183432e-20,5.0590434e-20,4.545506e-18,0.0,7.776667e-15
2017-03-04 21:30:00,1.2610402e-15,2.4708713e-14,4.5889484e-15,2.3619789e-21,9.1911185e-20,1.2621812e-19,9.125494e-18,0.0,6.8853487e-15
2017-03-04 22:30:00,1.1312675e-15,2.0916684e-14,7.13747e-15,2.6748794e-21,1.7080144e-19,2.4149047e-19,1.8994545e-17,0.0,6.265787e-15
2017-03-04 23:30:00,1.0585599e-15,1.9071875e-14,8.661044e-15,3.1335524e-21,2.6056045e-19,3.7212695e-19,3.6052498e-17,0.0,5.804387e-15
2017-03-05 00:30:00,1.0060709e-15,1.82428e-14,9.063974e-15,3.704216e-21,3.5448867e-19,5.077727e-19,6.128462e-17,0.0,5.457543e-15
2017-03-05 01:30:00,9.605816e-16,1.7944608e-14,8.568449e-15,4.396835e-21,4.5069846e-19,6.4833744e-19,9.4729366e-17,0.0,5.2009784e-15
2017-03-05 02:30:00,9.188418e-16,1.7957095e-14,7.5319466e-15,5.162779e-21,5.3777007e-19,7.776735e-19,1.3555017e-16,0.0,5.019627e-15
2017-03-05 03:30:00,8.8066736e-16,1.8180168e-14,6.3134333e-15,5.917004e-21,6.047615e-19,8.792367e-19,1.8267732e-16,0.0,4.897297e-15
2017-03-05 04:30:00,8.458426e-16,1.8578836e-14,5.1257983e-15,6.59784e-21,6.41622e-19,9.369077e-19,2.3412308e-16,0.0,4.82275e-15
2017-03-05 05:30:00,8.1101377e-16,1.9084001e-14,4.0765955e-15,7.116826e-21,6.5580125e-19,9.592335e-19,2.8746932e-16,0.0,4.7854312e-15
2017-03-05 06:30:00,7.7829575e-16,1.969755e-14,3.2106896e-15,7.449007e-21,6.5569315e-19,9.60303e-19,3.402535e-16,0.0,4.779508e-15
2017-03-05 07:30:00,8.228729e-16,2.1266288e-14,2.4929378e-15,8.0646644e-21,6.700533e-19,9.834634e-19,3.935629e-16,1.1812783e-19,4.8018044e-15
2017-03-05 08:30:00,1.6960549e-14,9.670077e-14,2.3592708e-16,1.9528389e-19,1.3988817e-17,2.178357e-17,1.3893599e-15,6.471142e-17,9.5431645e-15
2017-03-05 09:30:00,3.666362e-14,1.2565903e-13,1.2463751e-16,8.779359e-19,4.6524787e-17,8.167545e-17,3.2475093e-15,1.9618652e-16,2.2695165e-14
2017-03-05 10:30:00,5.441624e-14,1.2769298e-13,1.267532e-16,1.8507238e-18,5.3355055e-17,1.1717735e-16,2.6995442e-15,1.7702958e-16,3.3874982e-14
2017-03-05 11:30:00,7.126099e-14,1.3501555e-13,9.9256016e-17,2.7258945e-18,2.5651455e-17,8.119872e-17,1.1623756e-15,7.3126273e-17,4.20513e-14
2017-03-05 12:30:00,8.5843916e-14,1.4720435e-13,6.4275825e-17,3.3969588e-18,5.9764097e-18,3.1262745e-17,3.371931e-16,1.9587374e-17,4.8009492e-14
2017-03-05 13:30:00,9.244194e-14,1.5527086e-13,3.694042e-17,3.3761118e-18,1.0134546e-18,8.593707e-18,8.841235e-17,4.490597e-18,5.0312036e-14
2017-03-05 14:30:00,9.139125e-14,1.5734512e-13,2.0883837e-17,2.867108e-18,3.0715713e-19,2.1784858e-18,2.9663593e-17,1.3391886e-18,4.9454832e-14
2017-03-05 15:30:00,8.424911e-14,1.5350668e-13,1.2582963e-17,2.2237816e-18,2.9585087e-19,6.496593e-19,1.5318397e-17,9.377232e-19,4.6204438e-14
2017-03-05 16:30:00,6.745212e-14,1.4210284e-13,9.616888e-18,1.405035e-18,4.1756517e-19,3.0344687e-19,1.0819628e-17,1.3753108e-18,3.9731507e-14
2017-03-05 17:30:00,4.520052e-14,1.3210337e-13,1.9653208e-17,6.7130716e-19,5.019318e-19,2.2036673e-19,9.758881e-18,2.4203162e-18,3.194282e-14
2017-03-05 18:30:00,2.1138991e-14,1.3631412e-13,1.7360644e-16,1.8445678e-19,3.2981547e-19,1.6251217e-19,1.0989635e-17,3.0187076e-18,2.3534487e-14
2017-03-05 19:30:00,3.6770907e-15,8.874259e-14,1.4158565e-15,1.4835106e-20,6.4493295e-20,5.2630236e-20,1.1225117e-17,4.0927524e-19,1.7927173e-14
2017-03-05 20:30:00,1.0579038e-15,5.378439e-14,4.7357023e-15,5.0559973e-21,5.794277e-20,6.729097e-20,1.3075814e-17,2.599549e-27,1.5469336e-14
2017-03-05 21:30:00,7.517131e-16,3.8478217e-14,1.0559825e-14,4.4292816e-21,1.1757103e-19,1.5489054e-19,1.8891144e-17,0.0,1.3966172e-14
2017-03-05 22:30:00,6.536517e-16,3.0534057e-14,1.7437271e-14,4.464901e-21,2.066009e-19,2.8452963e-19,3.0978572e-17,0.0,1.28539986e-14
2017-03-05 23:30:00,6.0303484e-16,2.6045684e-14,2.3049311e-14,4.6956576e-21,3.0625796e-19,4.3012492e-19,5.1377276e-17,0.0,1.1934794e-14
2017-03-06 00:30:00,5.699333e-16,2.3398118e-14,2.6148204e-14,4.96205e-21,3.9157634e-19,5.5571607e-19,8.071472e-17,0.0,1.11421424e-14
2017-03-06 01:30:00,5.434232e-16,2.1742673e-14,2.667291e-14,5.1818192e-21,4.4356345e-19,6.335787e-19,1.1779268e-16,0.0,1.0451208e-14
2017-03-06 02:30:00,5.209606e-16,2.0609165e-14,2.5260737e-14,5.3312287e-21,4.6538955e-19,6.675326e-19,1.6064534e-16,0.0,9.846727e-15
